fecha,agente,cat,componente,de_hrs,a_hrs,causa
2009-12-29,TESA,T,PUN-SCR230,11:52,12:02,Operación sistema interdisparos.
2009-12-29,ISABOL,T,SUC-PUN230,19:26,19:53,Operación sistema interdisparos.
2009-12-29,MSCR,CNR,TRSCR23001,19:26,20:15,Operación sistema interdisparos.
2009-12-29,MSCR,CNR,TRSCR23002,19:26,20:15,Operación sistema interdisparos.
2009-12-29,SEPSA,D,POT-SBA069,19:26,21:22,Operación sistema interdisparos.
2009-12-29,TESA,T,PUN-SCR230,19:26,20:15,Operación sistema interdisparos.
2009-12-15,COBEE,G,CRB,08:39,19:50,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,CHO01,08:39,10:17,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,CHO02,08:39,19:48,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,CHO03,08:39,19:48,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,ANG01,08:39,19:45,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,ANG02,08:39,19:45,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,MIG02,08:39,19:41,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,ANG03,08:39,19:45,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,MIG01,08:39,09:21,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,MIG01,19:27,19:41,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2009-12-15,COBEE,G,CHO01,19:29,19:48,Desconexión línea en 69 kV HUY-MIG ocasionada por terceros.
2010-01-31,TDE,T,COR-SIS115,05:46,14:16,"Desenergización a Solicitud de Empresa Corani, por trabajos de instalación de nuevos equipos de servicio local."
2010-01-24,TDE,T,CAR-GCH230,05:30,15:56,"Desenergización solicitada por ENDE ANDINA, para realizar el cruce de su línea Entre Rios - Carrasco."
2010-01-24,TDE,T,REGCH230,05:30,15:50,"Desenergización solicitada por ENDE ANDINA, para realizar el cruce de su línea Entre Rios - Carrasco."
2010-01-24,TDE,T,ATGCH23002,05:30,15:56,"Desenergización solicitada por ENDE ANDINA, para realizar el cruce de su línea Entre Rios - Carrasco."
2010-01-24,TDE,T,ATGCH23001,05:30,15:57,"Desenergización solicitada por ENDE ANDINA, para realizar el cruce de su línea Entre Rios - Carrasco."
2010-01-10,TDE,T,COR-SIS115,05:45,07:55,Por requerimiento de los trabajos de mantenimiento en la Central Corani.
2010-01-10,TDE,T,COR-VHE115,05:46,07:57,Por requerimiento de los trabajos de mantenimiento en la Central Corani.
2010-04-27,EGSA,G,SCZ02,00:00,04:52,Por prueba de eficiencia de la unidad SCZ01.
2010-04-22,EGSA,G,GCH01,00:00,04:54,Por pruebas de eficiencia en la unidad GCH06.
2010-04-22,EGSA,G,GCH04,00:00,04:54,Por pruebas de eficiencia en la unidad GCH06.
2010-04-22,EGSA,G,GCH02,00:00,04:54,Por pruebas de eficiencia en la unidad GCH06.
2010-04-21,EGSA,G,GCH02,00:00,04:48,Por pruebas de eficiencia en la unidad GCH04.
2010-04-21,EGSA,G,GCH01,00:00,04:48,Por pruebas de eficiencia en la unidad GCH04.
2010-04-20,EGSA,G,GCH06,00:00,05:04,Por pruebas de eficiencia en la unidad GCH02.
2010-04-20,EGSA,G,GCH01,00:00,05:04,Por pruebas de eficiencia en la unidad GCH02.
2010-04-19,EGSA,G,GCH06,00:00,05:20,Por pruebas de eficiencia en la unidad GCH01.
2010-04-19,EGSA,G,GCH04,00:00,05:20,Por pruebas de eficiencia en la unidad GCH01.
2010-04-18,SEPSA,D,POT-SBA069,06:10,17:16,Trabajos programados de TDE en S/E Potosí.
2010-04-18,ELFEC,D,TRIRP115,06:22,17:14,Trabajos programdos de TDE en la línea en 115 kV Valle Hermoso - Catavi.
2010-04-17,ELFEC,D,TRIRP115,06:30,18:30,Trabajos programdos de TDE en la línea en 115 kV Valle Hermoso - Catavi.
2010-04-02,ELFEO,D,AVI-BLV069,07:00,17:21,"Para evitar bajo voltaje en S/Es BLV, AVI y QLC por trabajos de TDE en S/E CAT."
2010-04-02,ELFEO,D,AVI-QLC069,07:00,17:21,"Para evitar bajo voltaje en S/Es BLV, AVI y QLC por trabajos de TDE en S/E CAT."
2010-04-02,ELFEO,D,CSG-BLV069,07:00,17:21,"Para evitar bajo voltaje en S/Es BLV, AVI y QLC por trabajos de TDE en S/E CAT."
2010-05-23,TDE,T,ATGCH23002,07:32,08:30,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,TDE,T,CAR-GCH230,07:32,08:30,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,TDE,T,ATGCH23001,07:32,08:30,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,TDE,T,REGCH230,07:32,08:30,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,VHE,G,VHE03,08:03,12:27,Trabajos en equipos de S/E VHE por parte de TDE.
2010-05-23,VHE,G,VHE02,08:03,12:27,Trabajos en equipos de S/E VHE por parte de TDE.
2010-05-23,VHE,G,VHE04,08:03,12:27,Trabajos en equipos de S/E VHE por parte de TDE.
2010-05-23,TDE,T,REGCH230,11:00,11:49,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,TDE,T,ATGCH23002,11:00,11:49,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,TDE,T,CAR-GCH230,11:00,11:49,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-05-23,TDE,T,ATGCH23001,11:00,11:50,"Trabajos de separación de cables de guardia línea CAR-GCH230 y conductores de fase línea CAR-ERI230, vanos entre estructuras Nº 378-379."
2010-06-18,VHE,G,VHE01,00:00,02:00,Por pruebas de Heat Rate en la undad VHE04.
2010-06-18,VHE,G,VHE03,00:00,02:00,Por pruebas de Heat Rate en la undad VHE04.
2010-06-18,VHE,G,VHE02,00:00,02:00,Por pruebas de Heat Rate en la undad VHE04.
2010-06-17,VHE,G,VHE01,00:00,02:00,Por pruebas Heat Rate en la unidad VHE03.
2010-06-17,VHE,G,VHE02,00:00,02:00,Por pruebas Heat Rate en la unidad VHE03.
2010-06-16,VHE,G,VHE04,00:00,01:50,Por pruebas de Heat Rate en la unidad VHE01.
2010-06-16,VHE,G,VHE02,00:00,02:03,Por pruebas de Heat Rate en la unidad VHE01.
2010-06-15,VHE,G,VHE01,00:00,02:17,Por pruebas de Heat Rate en la unidad VHE02.
2010-06-15,VHE,G,VHE04,00:00,02:17,Por pruebas de Heat Rate en la unidad VHE02.
2010-06-15,VHE,G,VHE03,00:00,02:17,Por pruebas de Heat Rate en la unidad VHE02.
2010-06-10,EGSA,G,ARJ03,07:00,12:08,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ02."
2010-06-10,EGSA,G,ARJ02,12:31,16:00,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ03."
2010-06-09,EGSA,G,ARJ10,07:04,11:54,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ09."
2010-06-09,EGSA,G,ARJ11,07:06,11:56,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ09."
2010-06-08,EGSA,G,ARJ09,07:04,16:45,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ10 y 11."
2010-06-08,EGSA,G,ARJ11,07:07,11:37,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ10."
2010-06-08,EGSA,G,ARJ10,12:04,16:45,"Por pruebas de potencia efectiva, medición y cálculo del Heat Rate en ARJ11."
2010-06-07,EGSA,G,ARJ10,07:07,08:20,Por pruebas de potencia efectiva y Heat Rate en ARJ09.
2010-06-07,EGSA,G,ARJ11,07:10,07:39,Por pruebas de potencia efectiva y Heat Rate en ARJ09.
2010-06-07,EGSA,G,ARJ14,09:12,15:36,Por pruebas de potencia efectiva y Heat Rate en ARJ13.
2010-06-07,EGSA,G,ARJ13,16:17,20:45,Por pruebas de potencia efectiva y Heat Rate en ARJ14.
2010-09-28,COBEE,G,CAH01,00:00,04:10,Convulsión social en el Valle de Zongo.
2010-09-28,COBEE,G,HUA02,00:00,04:10,Convulsión social en el Valle de Zongo.
2010-09-28,COBEE,G,HUA01,00:00,04:10,Convulsión social en el Valle de Zongo.
2010-09-27,COBEE,G,HUA01,02:27,24:00,Convulsión social en el Valle de Zongo.
2010-09-27,COBEE,G,HUA02,02:53,24:00,Convulsión social en el Valle de Zongo.
2010-09-27,COBEE,G,CAH01,08:14,24:00,Convulsión social en el Valle de Zongo.
2010-09-27,COBEE,G,TIQ,08:23,19:50,Convulsión social en el Valle de Zongo.
2010-09-27,COBEE,G,BOT02,08:39,19:18,Convulsión social en el Valle de Zongo.
2010-11-28,TDE,T,COR-SIS115,06:01,08:51,Mantenimiento preventivo de S/E Santa Isabel por parte de CORANI.
2010-11-28,TDE,T,ARO-SIS115,06:02,08:53,Mantenimiento preventivo de S/E Santa Isabel por parte de CORANI.
2010-11-28,TDE,T,SIS-SJO115,06:06,08:54,Mantenimiento preventivo de S/E Santa Isabel por parte de CORANI.
2010-12-18,TDE,T,ARJ-SUC069,07:16,15:45,A Solicitud de CESSA para adecuación de barra de 69 kV y conexión de nueva bahía.
2010-12-18,ISABOL,T,ATSUC230,07:20,15:42,A Solicitud de CESSA para adecuación de barra de 69 kV y conexión de nueva bahía.
2024-11-03,ENDE ANDINA,G,SUR40,18:03,19:06,"Disparo, operó sistema Load Sharing,"
2024-11-03,ENDE ANDINA,G,SUR20,18:03,19:06,"Disparo, operó sistema Load Sharing,"
2024-11-03,ENDE ANDINA,G,SUR42,18:03,19:06,"Disparo, operó sistema Load Sharing,"
